frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
1171,0,0.000,0.88,1,0.34,0.00,0.77,0.00,0.00,0.56,0.00,0.32,0.05,0.37,0.03,0.91,0.00,0.10,0.35,1.26,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1172,0,0.000,0.88,1,0.51,0.00,0.77,0.00,0.00,0.88,0.00,0.35,0.25,0.37,0.15,1.57,0.00,0.20,0.09,0.93,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1173,0,0.000,0.88,1,0.45,0.00,0.03,0.00,0.06,0.33,0.00,0.36,0.19,0.26,0.15,1.73,0.00,0.10,0.50,1.03,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1174,0,0.000,0.93,1,0.17,0.00,0.42,0.00,0.31,0.86,0.00,0.76,0.53,0.19,0.12,1.54,0.00,0.14,1.22,1.03,0.15,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1175,0,0.000,0.98,1,0.00,0.00,0.42,0.08,0.31,0.54,0.00,0.73,0.34,0.19,1.67,0.88,0.00,0.04,1.34,2.07,0.32,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1176,0,0.000,0.88,1,0.00,0.00,0.40,0.08,0.27,0.54,0.00,0.76,0.34,0.06,3.32,0.95,0.00,0.04,1.24,1.50,0.32,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1177,0,0.000,0.88,1,0.00,0.00,0.00,0.08,0.19,0.01,0.00,0.64,0.22,0.00,3.32,1.19,0.23,0.00,0.66,1.50,0.16,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1178,0,0.000,0.98,1,0.06,0.00,0.10,0.00,0.20,0.01,0.00,0.64,0.22,0.00,2.87,1.51,0.23,0.00,1.61,0.00,0.09,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
1179,0,0.000,0.82,1,0.19,0.04,0.15,0.06,0.46,0.05,0.01,0.49,0.22,0.70,1.54,0.90,0.28,0.00,2.09,1.28,0.09,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
1180,0,0.000,0.93,1,0.19,0.04,0.25,0.06,0.37,0.27,0.48,0.22,0.00,1.29,2.02,0.32,0.72,0.00,2.24,1.28,0.09,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1181,0,0.000,0.88,1,0.13,0.10,0.26,0.06,0.36,0.27,0.48,0.22,0.11,1.47,0.80,0.15,0.72,0.36,1.17,1.28,0.01,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1182,0,0.000,0.98,1,0.01,0.05,0.42,0.00,0.08,0.23,0.47,0.08,0.11,1.35,0.65,0.15,0.66,0.36,0.67,0.00,0.10,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1183,0,0.000,0.98,1,0.01,0.05,1.32,0.00,0.00,0.38,0.00,0.17,0.11,1.34,0.17,0.19,0.00,0.36,0.62,0.27,0.49,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1184,0,0.000,0.93,1,0.01,0.00,1.21,0.00,0.00,0.38,0.00,0.41,0.24,1.19,0.44,0.47,0.00,0.72,1.10,0.45,0.48,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1185,0,0.000,0.88,1,0.14,0.04,1.77,0.00,0.00,0.51,0.00,0.41,0.24,0.61,0.89,1.24,0.00,0.72,0.81,1.28,0.49,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1186,0,0.000,0.88,1,0.14,0.04,1.03,0.00,0.00,0.13,0.21,0.56,0.24,0.43,1.23,1.53,0.00,1.21,0.91,1.57,0.10,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1187,0,0.000,0.98,1,0.14,0.04,1.15,0.00,0.00,0.13,0.21,0.44,0.00,0.43,2.52,1.17,0.44,1.81,0.43,1.54,0.33,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
1188,0,0.000,0.77,1,0.00,0.00,0.38,0.00,0.19,0.00,0.21,0.44,0.05,0.61,3.57,1.46,0.44,3.06,0.43,2.07,0.23,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
1189,0,0.000,0.82,1,0.00,0.00,0.12,0.00,0.38,0.58,0.29,0.12,0.13,0.24,3.23,1.41,0.74,2.58,0.36,2.11,0.23,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
1190,0,0.000,0.88,1,0.00,0.00,0.00,0.00,0.38,0.58,0.29,0.00,0.13,0.19,1.67,1.34,0.30,1.25,0.53,2.21,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
1191,0,0.000,0.93,1,0.04,0.00,0.62,0.00,0.19,1.18,0.29,0.09,0.10,0.11,0.35,0.93,0.34,0.06,0.53,0.94,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
1192,0,0.000,0.93,1,0.13,0.00,0.62,0.00,0.00,0.60,0.00,0.38,0.30,0.10,0.41,0.69,0.36,0.17,1.04,0.71,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
1193,0,0.000,0.88,1,0.13,0.00,0.62,0.00,0.00,0.60,0.00,0.50,0.30,0.10,0.84,1.14,0.38,0.56,1.28,0.97,0.41,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
1194,0,0.000,0.77,1,0.33,0.00,0.06,0.07,0.00,0.00,0.00,0.41,0.28,0.32,0.65,1.02,0.34,0.50,1.57,1.40,0.72,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
1195,0,0.000,0.82,1,0.24,0.00,0.06,0.07,0.42,0.11,0.25,0.98,0.41,0.42,0.60,0.99,0.20,0.48,0.78,1.04,0.72,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
1196,0,0.000,0.98,1,0.30,0.00,0.19,0.07,0.58,0.24,0.72,1.48,0.59,0.42,0.17,0.54,0.18,0.10,0.57,0.52,0.31,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
1197,0,0.000,0.88,1,0.06,0.11,0.13,0.00,0.58,0.24,0.72,1.48,0.62,0.10,0.27,0.50,0.18,0.31,0.56,1.23,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
1198,0,0.000,0.88,1,0.06,0.11,0.13,0.30,0.16,0.13,0.59,0.61,0.22,0.00,0.27,0.50,0.00,0.21,0.48,1.23,0.08,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1199,0,0.000,0.88,1,0.00,0.11,0.00,0.30,0.00,0.32,0.96,0.00,0.03,0.00,0.41,0.60,0.00,0.21,0.80,1.33,0.08,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1200,0,0.000,0.98,1,0.00,0.00,0.02,0.30,0.00,0.68,1.27,0.00,0.00,0.00,0.25,0.78,0.13,0.00,0.78,0.11,0.08,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
1201,0,0.000,0.88,1,0.00,0.00,0.02,0.00,0.00,0.68,1.15,0.00,0.05,0.00,0.25,0.78,0.13,0.00,1.20,0.21,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
1202,0,0.000,0.93,1,0.00,0.00,0.02,0.43,0.00,0.37,0.32,0.00,0.05,0.24,0.11,0.99,0.27,0.00,1.11,0.10,0.14,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
1203,0,0.000,0.82,1,0.00,0.13,0.15,0.43,0.00,0.00,0.00,0.00,0.05,0.24,0.00,0.30,0.14,0.00,0.95,0.37,0.70,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
1204,0,0.000,0.88,1,0.34,0.13,0.15,0.43,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.60,0.25,0.00,0.62,0.58,0.75,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00
1205,0,0.000,0.98,1,0.34,0.13,0.15,0.00,0.13,0.32,0.00,0.00,0.00,0.00,0.39,1.39,0.11,0.00,0.20,0.58,0.86,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00
1206,0,0.000,0.77,1,0.34,0.00,0.16,0.00,0.39,0.60,0.00,1.15,0.28,0.50,0.60,2.69,0.43,0.09,0.18,0.38,0.30,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
1207,0,0.000,0.88,1,0.00,0.00,0.16,0.00,0.46,0.60,0.00,1.15,0.64,0.74,0.60,4.07,1.69,0.55,1.41,0.07,0.34,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
1208,0,0.000,0.77,1,0.00,0.00,0.16,0.00,0.38,0.55,0.00,1.52,0.93,0.74,0.21,4.32,1.70,0.55,1.41,0.07,0.10,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
1209,0,0.000,0.88,1,0.00,0.00,0.00,0.00,0.12,0.27,0.00,0.37,0.65,0.25,0.00,3.02,1.38,0.54,1.32,0.00,0.10,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1210,0,0.000,0.82,1,0.01,0.00,0.00,0.02,0.25,0.83,0.00,0.58,0.29,0.00,0.00,2.26,0.00,0.64,0.46,0.40,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1211,0,0.000,0.68,0,0.17,0.00,0.00,0.02,0.21,0.77,0.00,0.21,0.00,0.00,0.00,0.90,0.00,0.64,0.46,1.20,0.05,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1212,0,0.000,0.88,1,0.33,0.00,0.00,0.02,0.21,0.77,0.00,0.21,0.00,0.00,0.05,1.23,0.00,0.55,0.58,1.38,0.05,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1213,0,0.000,0.93,1,0.52,0.00,0.00,0.00,0.00,0.55,0.00,0.45,0.25,0.00,0.05,0.79,0.00,0.00,0.70,1.07,0.37,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1214,0,0.000,0.82,1,0.59,0.02,0.17,0.00,0.00,0.33,0.00,0.45,0.28,0.00,0.14,1.21,0.00,0.00,0.70,0.88,0.32,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1215,0,0.000,0.98,1,0.43,0.02,0.66,0.00,0.02,1.11,0.11,0.75,0.32,0.00,0.09,1.23,0.09,0.04,1.05,1.05,0.42,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1216,0,0.000,0.77,1,0.62,0.02,0.66,0.00,0.02,0.78,0.11,0.30,0.08,0.04,0.16,1.38,0.09,0.08,0.47,0.97,0.10,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
1217,0,0.000,0.88,1,0.38,0.00,0.90,0.00,0.20,1.43,0.11,0.30,0.50,0.37,0.08,0.97,0.09,0.08,1.00,0.62,0.10,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
1218,0,0.000,0.93,1,0.46,0.00,0.77,0.00,0.22,0.76,0.00,0.17,0.46,0.37,0.13,0.91,0.00,0.04,0.79,1.31,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
1219,0,0.000,0.88,1,0.08,0.00,0.77,0.00,0.22,0.76,0.00,0.17,0.46,0.33,0.06,0.29,0.00,0.00,0.79,1.31,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
1220,0,0.000,0.68,0,0.08,0.00,0.36,0.00,0.12,0.11,0.00,0.17,0.21,0.31,0.13,1.17,0.74,0.95,0.38,1.76,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1221,0,0.000,0.88,1,0.21,0.00,0.40,0.00,0.36,0.32,0.00,0.29,0.33,0.85,0.07,1.66,1.07,1.07,0.54,1.88,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00
1222,0,0.000,0.93,1,0.21,0.00,0.40,0.00,0.44,0.32,0.06,0.29,0.33,0.85,0.07,2.39,1.07,1.24,0.79,1.88,0.46,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00
1223,0,0.000,0.77,1,0.21,0.00,0.40,0.52,0.36,0.32,0.20,0.30,0.12,0.54,0.49,2.42,0.33,0.29,0.87,1.90,0.46,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00
1224,0,0.000,0.88,1,0.00,0.00,0.00,0.52,0.08,0.00,0.20,0.00,0.00,0.00,0.49,2.19,0.00,0.17,0.80,0.72,0.46,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00
1225,0,0.000,0.77,1,0.00,0.00,0.00,0.52,0.04,0.00,0.14,0.03,0.00,0.00,0.49,1.46,0.00,0.00,1.22,1.22,0.07,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1226,0,0.000,0.88,1,0.22,0.00,0.00,0.00,0.35,0.00,0.00,0.11,0.30,0.00,0.03,1.33,0.43,0.12,1.13,0.50,0.16,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1227,0,0.000,0.88,1,0.32,0.00,0.51,0.00,0.35,0.00,0.00,0.50,0.40,0.28,0.29,1.03,0.43,0.18,0.79,0.91,0.16,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1228,0,0.000,0.88,1,0.86,0.00,0.51,0.00,0.31,0.00,0.00,0.67,0.58,0.46,0.29,1.21,0.43,0.18,0.10,0.41,0.09,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1229,0,0.000,0.77,1,0.84,0.19,0.51,0.00,0.19,0.48,0.00,0.87,0.91,0.46,0.26,1.63,0.05,0.07,0.00,0.41,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1230,0,0.000,0.88,1,0.81,0.19,0.60,0.00,0.19,0.58,0.00,1.13,0.92,0.35,0.00,2.33,0.05,0.46,0.22,0.00,0.14,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1231,0,0.000,0.77,1,0.37,0.19,0.60,0.28,0.45,0.61,0.00,1.02,1.04,0.38,0.16,2.34,0.05,0.70,0.54,0.00,0.14,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1232,0,0.000,0.77,1,0.49,0.44,1.39,0.28,0.31,0.41,0.00,0.87,0.49,0.94,0.33,1.15,0.01,0.71,1.08,0.93,0.14,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
1233,0,0.000,0.88,1,0.54,0.46,1.09,0.28,0.40,0.31,0.00,0.31,0.38,1.04,0.51,0.37,0.01,0.42,1.60,1.99,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
1234,0,0.000,0.88,1,0.44,0.46,1.34,0.00,0.35,0.29,0.24,0.86,0.32,1.40,0.76,0.58,0.09,0.22,1.96,2.27,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
1235,0,0.000,0.93,1,0.50,0.27,0.72,0.00,0.30,0.00,0.24,0.72,0.25,1.25,0.62,1.21,0.09,0.37,2.20,1.81,0.06,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
1236,0,0.000,0.77,1,0.37,0.24,1.10,0.00,0.25,0.00,0.24,1.07,0.25,0.97,0.57,1.86,0.09,0.20,1.46,0.78,0.06,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
1237,0,0.000,0.88,1,0.37,0.24,1.36,0.00,0.04,0.06,0.00,0.43,0.17,0.53,0.16,1.65,0.00,0.16,0.78,0.60,0.25,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
1238,0,0.000,0.93,1,0.51,0.04,1.62,0.00,0.16,0.48,0.23,0.73,0.33,0.29,0.13,1.02,0.00,0.00,0.52,0.34,0.50,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
1239,0,0.000,0.82,1,0.90,0.30,0.94,0.25,0.12,0.48,0.23,0.41,0.33,0.50,0.00,0.77,0.00,0.00,0.65,0.40,0.61,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
1240,0,0.000,0.88,1,0.90,0.30,1.44,0.25,0.26,1.15,0.30,0.41,0.17,0.38,0.07,0.76,0.04,0.00,1.17,0.97,0.65,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
1241,0,0.000,0.98,1,0.39,0.25,1.01,0.25,0.13,0.74,0.06,0.34,0.00,0.21,0.19,1.37,0.14,0.00,0.83,0.96,0.34,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
1242,0,0.000,0.88,1,0.62,0.01,1.23,0.00,0.13,1.35,0.06,0.23,0.06,0.16,0.19,0.86,0.94,0.06,0.74,1.50,0.23,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
1243,0,0.000,0.98,1,0.62,0.01,0.21,0.00,0.00,0.81,0.00,0.71,0.44,0.16,0.12,0.98,0.91,0.06,0.22,1.18,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
1244,0,0.000,0.98,1,0.62,0.01,0.21,0.00,0.00,0.81,0.00,0.48,0.44,0.16,0.00,1.54,0.80,0.06,0.07,0.99,0.48,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
1245,0,0.000,0.88,1,0.00,0.00,0.26,0.00,0.25,0.20,0.03,0.89,0.48,0.00,0.00,1.67,0.00,0.00,0.06,0.86,0.48,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
1246,0,0.000,0.98,1,0.10,0.00,0.43,0.00,0.31,0.00,0.03,0.42,0.10,0.00,0.00,1.95,0.00,0.00,0.19,0.51,0.48,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
1247,0,0.000,0.93,1,0.10,0.00,0.43,0.00,0.55,0.22,0.03,0.42,0.10,0.00,0.24,1.42,0.29,0.00,0.16,0.52,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
1248,0,0.000,0.98,1,0.10,0.00,0.78,0.00,0.85,1.10,0.13,0.83,0.59,0.58,0.24,1.49,0.29,0.00,0.88,0.26,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
1249,0,0.000,0.88,1,0.00,0.00,0.68,0.00,0.92,1.10,0.13,0.83,0.94,0.66,0.24,1.40,0.29,0.04,1.31,0.53,0.42,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
1250,0,0.000,0.82,1,0.00,0.00,0.68,0.00,0.75,0.94,0.13,0.83,1.09,0.66,0.12,2.05,0.00,0.04,1.31,0.53,0.43,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1251,0,0.000,0.88,1,0.00,0.00,0.19,0.00,0.21,0.07,0.00,0.00,0.50,0.08,0.22,1.77,0.00,0.04,1.00,0.27,0.43,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1252,0,0.000,0.93,1,0.29,0.32,0.31,0.00,0.08,0.07,0.00,0.05,0.21,0.29,0.22,1.91,0.07,0.00,0.44,0.48,0.04,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1253,0,0.000,0.98,1,0.98,0.32,0.31,0.00,0.00,0.00,0.00,0.05,0.05,0.29,0.10,1.36,0.07,0.34,0.44,0.82,0.03,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1254,0,0.000,0.88,1,0.98,0.32,0.19,0.00,0.00,0.00,0.00,0.05,0.05,0.29,0.00,2.22,0.07,0.34,0.00,1.38,0.18,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1255,0,0.000,0.88,1,0.70,0.00,0.00,0.00,0.00,0.23,0.00,0.00,0.00,0.26,0.00,2.06,0.28,0.34,0.31,0.90,0.15,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1256,0,0.000,0.82,1,0.00,0.00,0.30,0.00,0.21,0.48,0.22,0.56,0.28,0.42,0.00,1.44,0.87,0.00,0.84,1.29,0.15,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1257,0,0.000,0.77,1,0.63,0.41,0.61,0.00,0.21,0.48,0.22,0.89,0.36,0.83,0.03,1.40,0.87,0.00,1.45,1.20,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00
1258,0,0.000,0.88,1,1.03,0.41,0.61,0.00,0.21,0.25,0.22,0.89,0.36,0.72,0.66,1.49,0.59,0.04,1.15,1.59,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
